"material_no","state_id","LOGIS_PRICE_TYPE","year","month","season_flag","festival_flag"
"4300011","32","1","2025","10","1","1"
"4300011","32","2","2025","10","0","0"
"4300011","32","1","2025","10","0","0"
"4300011","32","2","2025","10","0","1"
"4300011","32","1","2025","10","0","1"
"4300011","32","2","2025","11","1","0"
"4300011","32","1","2025","11","1","0"
"4300011","32","2","2025","11","1","1"
"4300011","32","1","2025","11","1","1"
"4300011","32","2","2025","11","0","0"
"4300011","32","1","2025","11","0","0"
"4300011","32","2","2025","11","0","1"
"4300011","32","1","2025","11","0","1"
"4300011","32","2","2025","12","1","0"
"4300011","32","1","2025","12","1","0"
"4300011","32","2","2025","12","1","1"
"4300011","32","1","2025","12","1","1"
"4300011","32","2","2025","12","0","0"
"4300011","32","1","2025","12","0","0"
"4300011","32","2","2025","12","0","1"
"4300011","32","1","2025","12","0","1"
"4300018","32","2","2025","1","0","1"
"4300018","32","1","2025","1","0","1"
"4300018","32","2","2025","1","1","0"
"4300018","32","1","2025","1","1","0"
"4300018","32","2","2025","1","1","1"
"4300018","32","1","2025","1","1","1"
"4300018","32","2","2025","1","0","0"
"4300018","32","1","2025","1","0","0"
"4300018","32","2","2025","2","0","0"
"4300018","32","1","2025","2","0","0"
"4300018","32","2","2025","2","0","1"
"4300018","32","1","2025","2","0","1"
"4300018","32","2","2025","2","1","0"
"4300018","32","1","2025","2","1","0"
"4300018","32","2","2025","2","1","1"
"4300018","32","1","2025","2","1","1"
"4300018","32","1","2025","3","1","1"
"4300018","32","2","2025","3","0","0"
"4300018","32","1","2025","3","0","0"
"4300018","32","2","2025","3","0","1"
"4300018","32","1","2025","3","0","1"
"4300018","32","2","2025","3","1","0"
"4300018","32","1","2025","3","1","0"
"4300018","32","2","2025","3","1","1"
"4300018","32","2","2025","4","1","0"
"4300018","32","1","2025","4","0","1"
"4300018","32","1","2025","4","1","0"
"4300018","32","2","2025","4","1","1"
"4300018","32","1","2025","4","1","1"
"4300018","32","2","2025","4","0","0"
"4300018","32","1","2025","4","0","0"
"4300018","32","2","2025","4","0","1"
"4300018","32","1","2025","5","0","0"
"4300018","32","2","2025","5","0","1"
"4300018","32","1","2025","5","0","1"
"4300018","32","2","2025","5","1","0"
"4300018","32","1","2025","5","1","0"
"4300018","32","2","2025","5","1","1"
"4300018","32","1","2025","5","1","1"
"4300018","32","2","2025","5","0","0"
"4300018","32","2","2025","6","1","0"
"4300018","32","1","2025","6","1","0"
"4300018","32","2","2025","6","1","1"
"4300018","32","1","2025","6","1","1"
"4300018","32","2","2025","6","0","0"
"4300018","32","1","2025","6","0","0"
"4300018","32","2","2025","6","0","1"
"4300018","32","1","2025","6","0","1"
"4300018","32","2","2025","7","1","0"
"4300018","32","1","2025","7","1","0"
"4300018","32","2","2025","7","1","1"
"4300018","32","1","2025","7","1","1"
"4300018","32","2","2025","7","0","0"
"4300018","32","1","2025","7","0","0"
"4300018","32","2","2025","7","0","1"
"4300018","32","1","2025","7","0","1"
"4300018","32","1","2025","8","0","1"
"4300018","32","2","2025","8","1","0"
"4300018","32","1","2025","8","1","0"
"4300018","32","2","2025","8","1","1"
"4300018","32","1","2025","8","1","1"
"4300018","32","2","2025","8","0","0"
"4300018","32","1","2025","8","0","0"
"4300018","32","2","2025","8","0","1"
"4300018","32","1","2025","9","0","0"
"4300018","32","2","2025","9","0","1"
"4300018","32","1","2025","9","0","1"
"4300018","32","2","2025","9","1","0"
"4300018","32","1","2025","9","1","0"
"4300018","32","2","2025","9","1","1"
"4300018","32","1","2025","9","1","1"
"4300018","32","2","2025","9","0","0"
"4300018","32","1","2025","10","1","1"
"4300018","32","2","2025","10","0","0"
"4300018","32","1","2025","10","0","0"
"4300018","32","2","2025","10","0","1"
"4300018","32","1","2025","10","0","1"
"4300018","32","2","2025","10","1","0"
"4300018","32","1","2025","10","1","0"
"4300018","32","2","2025","10","1","1"
"4300018","32","1","2025","11","1","0"
"4300018","32","2","2025","11","1","1"
"4300018","32","1","2025","11","1","1"
"4300018","32","2","2025","11","0","0"
"4300018","32","1","2025","11","0","0"
"4300018","32","2","2025","11","0","1"
"4300018","32","1","2025","11","0","1"
"4300018","32","2","2025","11","1","0"
"4300018","32","2","2025","12","0","1"
"4300018","32","1","2025","12","0","1"
"4300018","32","2","2025","12","1","0"
"4300018","32","1","2025","12","1","0"
"4300018","32","2","2025","12","1","1"
"4300018","32","1","2025","12","1","1"
"4300018","32","2","2025","12","0","0"
"4300018","32","1","2025","12","0","0"
"4300039","32","2","2025","1","0","1"
"4300039","32","1","2025","1","0","1"
"4300039","32","2","2025","1","1","0"
"4300039","32","1","2025","1","1","0"
"4300039","32","2","2025","1","1","1"
"4300039","32","1","2025","1","1","1"
"4300039","32","2","2025","1","0","0"
"4300039","32","1","2025","1","0","0"
"4300039","32","2","2025","2","1","0"
"4300039","32","1","2025","2","1","0"
"4300039","32","2","2025","2","1","1"
"4300039","32","1","2025","2","1","1"
"4300039","32","2","2025","2","0","0"
"4300039","32","1","2025","2","0","0"
"4300039","32","2","2025","2","0","1"
"4300039","32","1","2025","2","0","1"
"4300039","32","2","2025","3","1","0"
"4300039","32","1","2025","3","1","0"
"4300039","32","2","2025","3","1","1"
"4300039","32","1","2025","3","1","1"
"4300039","32","2","2025","3","0","0"
"4300039","32","1","2025","3","0","0"
"4300039","32","2","2025","3","0","1"
"4300039","32","1","2025","3","0","1"
"4300039","32","2","2025","4","1","0"
"4300039","32","1","2025","4","1","0"
"4300039","32","2","2025","4","1","1"
"4300039","32","1","2025","4","1","1"
"4300039","32","2","2025","4","0","0"
"4300039","32","1","2025","4","0","0"
"4300039","32","2","2025","4","0","1"
"4300039","32","1","2025","4","0","1"
"4300039","32","2","2025","5","1","0"
"4300039","32","1","2025","5","1","0"
"4300039","32","2","2025","5","1","1"
"4300039","32","1","2025","5","1","1"
"4300039","32","2","2025","5","0","0"
"4300039","32","1","2025","5","0","0"
"4300039","32","2","2025","5","0","1"
"4300039","32","1","2025","5","0","1"
"4300039","32","2","2025","6","1","0"
"4300039","32","1","2025","6","1","0"
"4300039","32","2","2025","6","1","1"
"4300039","32","1","2025","6","1","1"
"4300039","32","2","2025","6","0","0"
"4300039","32","1","2025","6","0","0"
"4300039","32","2","2025","6","0","1"
"4300039","32","1","2025","6","0","1"
"4300039","32","2","2025","7","1","0"
"4300039","32","1","2025","7","1","0"
"4300039","32","2","2025","7","1","1"
"4300039","32","1","2025","7","1","1"
"4300039","32","2","2025","7","0","0"
"4300039","32","1","2025","7","0","0"
"4300039","32","2","2025","7","0","1"
"4300039","32","1","2025","7","0","1"
"4300039","32","1","2025","8","0","1"
"4300039","32","2","2025","8","1","0"
"4300039","32","1","2025","8","1","0"
"4300039","32","2","2025","8","1","1"
"4300039","32","1","2025","8","1","1"
"4300039","32","2","2025","8","0","0"
"4300039","32","1","2025","8","0","0"
"4300039","32","2","2025","8","0","1"
"4300039","32","2","2025","9","1","0"
"4300039","32","1","2025","9","1","0"
"4300039","32","2","2025","9","1","1"
"4300039","32","1","2025","9","1","1"
"4300039","32","2","2025","9","0","0"
"4300039","32","1","2025","9","0","0"
"4300039","32","2","2025","9","0","1"
"4300039","32","1","2025","9","0","1"
"4300039","32","2","2025","10","1","0"
"4300039","32","1","2025","10","1","0"
"4300039","32","2","2025","10","1","1"
"4300039","32","1","2025","10","1","1"
"4300039","32","2","2025","10","0","0"
"4300039","32","1","2025","10","0","0"
"4300039","32","2","2025","10","0","1"
"4300039","32","1","2025","10","0","1"
"4300039","32","2","2025","11","1","0"
"4300039","32","1","2025","11","1","0"
"4300039","32","2","2025","11","1","1"
"4300039","32","1","2025","11","1","1"
"4300039","32","2","2025","11","0","0"
"4300039","32","1","2025","11","0","0"
"4300039","32","2","2025","11","0","1"
"4300039","32","1","2025","11","0","1"
"4300039","32","2","2025","12","1","0"
"4300039","32","1","2025","12","1","0"
"4300039","32","2","2025","12","1","1"
"4300039","32","1","2025","12","1","1"
"4300039","32","2","2025","12","0","0"
"4300039","32","1","2025","12","0","0"
"4300039","32","2","2025","12","0","1"
"4300039","32","1","2025","12","0","1"
"4400000","32","2","2025","1","1","0"
"4400000","32","1","2025","1","1","0"
"4400000","32","2","2025","1","1","1"
"4400000","32","1","2025","1","1","1"
"4400000","32","2","2025","1","0","0"
"4400000","32","1","2025","1","0","0"
"4400000","32","2","2025","1","0","1"
"4400000","32","1","2025","1","0","1"
"4400000","32","2","2025","2","1","0"
"4400000","32","1","2025","2","1","0"
"4400000","32","2","2025","2","1","1"
"4400000","32","1","2025","2","1","1"
"4400000","32","2","2025","2","0","0"
"4400000","32","1","2025","2","0","0"
"4400000","32","2","2025","2","0","1"
"4400000","32","1","2025","2","0","1"
"4400000","32","2","2025","3","1","0"
"4400000","32","1","2025","3","1","0"
"4400000","32","2","2025","3","1","1"
"4400000","32","1","2025","3","1","1"
"4400000","32","2","2025","3","0","0"
"4400000","32","1","2025","3","0","0"
"4400000","32","2","2025","3","0","1"
"4400000","32","1","2025","3","0","1"
"4400000","32","2","2025","4","1","0"
"4400000","32","1","2025","4","0","1"
"4400000","32","1","2025","4","1","0"
"4400000","32","2","2025","4","1","1"
"4400000","32","1","2025","4","1","1"
"4400000","32","2","2025","4","0","0"
"4400000","32","1","2025","4","0","0"
"4400000","32","2","2025","4","0","1"
"4400000","32","1","2025","5","0","0"
"4400000","32","2","2025","5","0","1"
"4400000","32","1","2025","5","0","1"
"4400000","32","2","2025","5","1","0"
"4400000","32","1","2025","5","1","0"
"4400000","32","2","2025","5","1","1"
"4400000","32","1","2025","5","1","1"
"4400000","32","2","2025","5","0","0"
"4400000","32","2","2025","6","1","0"
"4400000","32","1","2025","6","1","0"
"4400000","32","2","2025","6","1","1"
"4400000","32","1","2025","6","1","1"
"4400000","32","2","2025","6","0","0"
"4400000","32","1","2025","6","0","0"
"4400000","32","2","2025","6","0","1"
"4400000","32","1","2025","6","0","1"
"4400000","32","2","2025","7","1","0"
"4400000","32","1","2025","7","1","0"
"4400000","32","2","2025","7","1","1"
"4400000","32","1","2025","7","1","1"
"4400000","32","2","2025","7","0","0"
"4400000","32","1","2025","7","0","0"
"4400000","32","2","2025","7","0","1"
"4400000","32","1","2025","7","0","1"
"4400000","32","2","2025","8","1","0"
"4400000","32","1","2025","8","1","0"
"4400000","32","2","2025","8","1","1"
"4400000","32","1","2025","8","1","1"
"4400000","32","2","2025","8","0","0"
"4400000","32","1","2025","8","0","0"
"4400000","32","2","2025","8","0","1"
"4400000","32","1","2025","8","0","1"
"4400000","32","2","2025","9","1","0"
"4400000","32","1","2025","9","1","0"
"4400000","32","2","2025","9","1","1"
"4400000","32","1","2025","9","1","1"
"4400000","32","2","2025","9","0","0"
"4400000","32","1","2025","9","0","0"
"4400000","32","2","2025","9","0","1"
"4400000","32","1","2025","9","0","1"
"4400000","32","2","2025","10","1","0"
"4400000","32","1","2025","10","1","0"
"4400000","32","2","2025","10","1","1"
"4400000","32","1","2025","10","1","1"
"4400000","32","2","2025","10","0","0"
"4400000","32","1","2025","10","0","0"
"4400000","32","2","2025","10","0","1"
"4400000","32","1","2025","10","0","1"
"4400000","32","2","2025","11","1","0"
"4400000","32","1","2025","11","1","0"
"4400000","32","2","2025","11","1","1"
"4400000","32","1","2025","11","1","1"
"4400000","32","2","2025","11","0","0"
"4400000","32","1","2025","11","0","0"
"4400000","32","2","2025","11","0","1"
"4400000","32","1","2025","11","0","1"
"4400000","32","2","2025","12","1","0"
"4400000","32","1","2025","12","1","0"
"4400000","32","2","2025","12","1","1"
"4400000","32","1","2025","12","1","1"
"4400000","32","2","2025","12","0","0"
"4400000","32","1","2025","12","0","0"
"4400000","32","2","2025","12","0","1"
"4400000","32","1","2025","12","0","1"
"4400001","32","2","2025","1","1","0"
"4400001","32","1","2025","1","1","0"
"4400001","32","2","2025","1","1","1"
"4400001","32","1","2025","1","1","1"
"4400001","32","2","2025","1","0","0"
"4400001","32","1","2025","1","0","0"
"4400001","32","2","2025","1","0","1"
"4400001","32","1","2025","1","0","1"
"4400001","32","2","2025","2","1","0"
"4400001","32","1","2025","2","1","0"
"4400001","32","2","2025","2","1","1"
"4400001","32","1","2025","2","1","1"
"4400001","32","2","2025","2","0","0"
"4400001","32","1","2025","2","0","0"
"4400001","32","2","2025","2","0","1"
"4400001","32","1","2025","2","0","1"
"4400001","32","2","2025","3","1","0"
"4400001","32","1","2025","3","1","0"
"4400001","32","2","2025","3","1","1"
"4400001","32","1","2025","3","1","1"
"4400001","32","2","2025","3","0","0"
"4400001","32","1","2025","3","0","0"
"4400001","32","2","2025","3","0","1"
"4400001","32","1","2025","3","0","1"
"4400001","32","2","2025","4","1","0"
"4400001","32","1","2025","4","1","0"
"4400001","32","2","2025","4","1","1"
"4400001","32","1","2025","4","1","1"
"4400001","32","2","2025","4","0","0"
"4400001","32","1","2025","4","0","0"
"4400001","32","2","2025","4","0","1"
"4400001","32","1","2025","4","0","1"
"4400001","32","2","2025","5","1","0"
"4400001","32","1","2025","5","1","0"
"4400001","32","2","2025","5","1","1"
"4400001","32","1","2025","5","1","1"
"4400001","32","2","2025","5","0","0"
"4400001","32","1","2025","5","0","0"
"4400001","32","2","2025","5","0","1"
"4400001","32","1","2025","5","0","1"
"4400001","32","2","2025","6","1","0"
"4400001","32","1","2025","6","1","0"
"4400001","32","2","2025","6","1","1"
"4400001","32","1","2025","6","1","1"
"4400001","32","2","2025","6","0","0"
"4400001","32","1","2025","6","0","0"
"4400001","32","2","2025","6","0","1"
"4400001","32","1","2025","6","0","1"
"4400001","32","2","2025","7","1","0"
"4400001","32","1","2025","7","1","0"
"4400001","32","2","2025","7","1","1"
"4400001","32","1","2025","7","1","1"
"4400001","32","2","2025","7","0","0"
"4400001","32","1","2025","7","0","0"
"4400001","32","2","2025","7","0","1"
"4400001","32","1","2025","7","0","1"
"4400001","32","2","2025","8","1","0"
"4400001","32","1","2025","8","1","0"
"4400001","32","2","2025","8","1","1"
"4400001","32","1","2025","8","1","1"
"4400001","32","2","2025","8","0","0"
"4400001","32","1","2025","8","0","0"
"4400001","32","2","2025","8","0","1"
"4400001","32","1","2025","8","0","1"
"4400001","32","2","2025","9","1","0"
"4400001","32","1","2025","9","1","0"
"4400001","32","2","2025","9","1","1"
"4400001","32","1","2025","9","1","1"
"4400001","32","2","2025","9","0","0"
"4400001","32","1","2025","9","0","0"
"4400001","32","2","2025","9","0","1"
"4400001","32","1","2025","9","0","1"
"4400001","32","2","2025","10","1","0"
"4400001","32","1","2025","10","1","0"
"4400001","32","2","2025","10","1","1"
"4400001","32","1","2025","10","1","1"
"4400001","32","2","2025","10","0","0"
"4400001","32","1","2025","10","0","0"
"4400001","32","2","2025","10","0","1"
"4400001","32","1","2025","10","0","1"
"4400001","32","2","2025","11","1","0"
"4400001","32","1","2025","11","1","0"
"4400001","32","2","2025","11","1","1"
"4400001","32","1","2025","11","1","1"
"4400001","32","2","2025","11","0","0"
"4400001","32","1","2025","11","0","0"
"4400001","32","2","2025","11","0","1"
"4400001","32","1","2025","11","0","1"
"4400001","32","2","2025","12","0","1"
"4400001","32","1","2025","12","0","1"
"4400001","32","2","2025","12","1","0"
"4400001","32","1","2025","12","1","0"
"4400001","32","2","2025","12","1","1"
"4400001","32","1","2025","12","1","1"
"4400001","32","2","2025","12","0","0"
"4400001","32","1","2025","12","0","0"
"4600101","32","2","2025","1","0","1"
"4600101","32","1","2025","1","0","1"
"4600101","32","2","2025","1","1","0"
"4600101","32","1","2025","1","1","0"
"4600101","32","2","2025","1","1","1"
"4600101","32","1","2025","1","1","1"
"4600101","32","2","2025","1","0","0"
"4600101","32","1","2025","1","0","0"
"4600101","32","2","2025","2","0","0"
"4600101","32","1","2025","2","0","0"
"4600101","32","2","2025","2","0","1"
"4600101","32","1","2025","2","0","1"
"4600101","32","2","2025","2","1","0"
"4600101","32","1","2025","2","1","0"
"4600101","32","2","2025","2","1","1"
"4600101","32","1","2025","2","1","1"
"4600101","32","1","2025","3","1","1"
"4600101","32","2","2025","3","0","0"
"4600101","32","1","2025","3","0","0"
"4600101","32","2","2025","3","0","1"
"4600101","32","1","2025","3","0","1"
"4600101","32","2","2025","3","1","0"
"4600101","32","1","2025","3","1","0"
"4600101","32","2","2025","3","1","1"
"4600101","32","2","2025","4","1","0"
"4600101","32","1","2025","4","0","1"
"4600101","32","1","2025","4","1","0"
"4600101","32","2","2025","4","1","1"
"4600101","32","1","2025","4","1","1"
"4600101","32","2","2025","4","0","0"
"4600101","32","1","2025","4","0","0"
"4600101","32","2","2025","4","0","1"
"4600101","32","1","2025","5","0","0"
"4600101","32","2","2025","5","0","1"
"4600101","32","1","2025","5","0","1"
"4600101","32","2","2025","5","1","0"
"4600101","32","1","2025","5","1","0"
"4600101","32","2","2025","5","1","1"
"4600101","32","1","2025","5","1","1"
"4600101","32","2","2025","5","0","0"
"4600101","32","2","2025","6","1","0"
"4600101","32","1","2025","6","1","0"
"4600101","32","2","2025","6","1","1"
"4600101","32","1","2025","6","1","1"
"4600101","32","2","2025","6","0","0"
"4600101","32","1","2025","6","0","0"
"4600101","32","2","2025","6","0","1"
"4600101","32","1","2025","6","0","1"
"4600101","32","2","2025","7","1","0"
"4600101","32","1","2025","7","1","0"
"4600101","32","2","2025","7","1","1"
"4600101","32","1","2025","7","1","1"
"4600101","32","2","2025","7","0","0"
"4600101","32","1","2025","7","0","0"
"4600101","32","2","2025","7","0","1"
"4600101","32","1","2025","7","0","1"
"4600101","32","2","2025","8","1","0"
"4600101","32","1","2025","8","1","0"
"4600101","32","2","2025","8","1","1"
"4600101","32","1","2025","8","1","1"
"4600101","32","2","2025","8","0","0"
"4600101","32","1","2025","8","0","0"
"4600101","32","2","2025","8","0","1"
"4600101","32","1","2025","8","0","1"
"4600101","32","2","2025","9","1","0"
"4600101","32","1","2025","9","1","0"
"4600101","32","2","2025","9","1","1"
"4600101","32","1","2025","9","1","1"
"4600101","32","2","2025","9","0","0"
"4600101","32","1","2025","9","0","0"
"4600101","32","2","2025","9","0","1"
"4600101","32","1","2025","9","0","1"
"4600101","32","2","2025","10","1","0"
"4600101","32","1","2025","10","1","0"
"4600101","32","2","2025","10","1","1"
"4600101","32","1","2025","10","1","1"
"4600101","32","2","2025","10","0","0"
"4600101","32","1","2025","10","0","0"
"4600101","32","2","2025","10","0","1"
"4600101","32","1","2025","10","0","1"
"4600101","32","2","2025","11","1","0"
"4600101","32","1","2025","11","1","0"
"4600101","32","2","2025","11","1","1"
"4600101","32","1","2025","11","1","1"
"4600101","32","2","2025","11","0","0"
"4600101","32","1","2025","11","0","0"
"4600101","32","2","2025","11","0","1"
"4600101","32","1","2025","11","0","1"
"4600101","32","2","2025","12","1","0"
"4600101","32","1","2025","12","1","0"
"4600101","32","2","2025","12","1","1"
"4600101","32","1","2025","12","1","1"
"4600101","32","2","2025","12","0","0"
"4600101","32","1","2025","12","0","0"
"4600101","32","2","2025","12","0","1"
"4600101","32","1","2025","12","0","1"
"4600103","32","2","2025","1","0","1"
"4600103","32","1","2025","1","0","1"
"4600103","32","2","2025","1","1","0"
"4600103","32","1","2025","1","1","0"
"4600103","32","2","2025","1","1","1"
"4600103","32","1","2025","1","1","1"
"4600103","32","2","2025","1","0","0"
"4600103","32","1","2025","1","0","0"
"4600103","32","2","2025","2","1","0"
"4600103","32","1","2025","2","1","0"
"4600103","32","2","2025","2","1","1"
"4600103","32","1","2025","2","1","1"
"4600103","32","2","2025","2","0","0"
"4600103","32","1","2025","2","0","0"
"4600103","32","2","2025","2","0","1"
"4600103","32","1","2025","2","0","1"
"4600103","32","2","2025","3","1","0"
"4600103","32","1","2025","3","1","0"
"4600103","32","2","2025","3","1","1"
"4600103","32","1","2025","3","1","1"
"4600103","32","2","2025","3","0","0"
"4600103","32","1","2025","3","0","0"
"4600103","32","2","2025","3","0","1"
"4600103","32","1","2025","3","0","1"
"4600103","32","2","2025","4","1","0"
"4600103","32","1","2025","4","1","0"
"4600103","32","2","2025","4","1","1"
"4600103","32","1","2025","4","1","1"
"4600103","32","2","2025","4","0","0"
"4600103","32","1","2025","4","0","0"
"4600103","32","2","2025","4","0","1"
"4600103","32","1","2025","4","0","1"
"4600103","32","2","2025","5","1","0"
"4600103","32","1","2025","5","1","0"
"4600103","32","2","2025","5","1","1"
"4600103","32","1","2025","5","1","1"
"4600103","32","2","2025","5","0","0"
"4600103","32","1","2025","5","0","0"
"4600103","32","2","2025","5","0","1"
"4600103","32","1","2025","5","0","1"
"4600103","32","2","2025","6","1","0"
"4600103","32","1","2025","6","1","0"
"4600103","32","2","2025","6","1","1"
"4600103","32","1","2025","6","1","1"
"4600103","32","2","2025","6","0","0"
"4600103","32","1","2025","6","0","0"
"4600103","32","2","2025","6","0","1"
"4600103","32","1","2025","6","0","1"
"4600103","32","2","2025","7","1","0"
"4600103","32","1","2025","7","1","0"
"4600103","32","2","2025","7","1","1"
"4600103","32","1","2025","7","1","1"
"4600103","32","2","2025","7","0","0"
"4600103","32","1","2025","7","0","0"
"4600103","32","2","2025","7","0","1"
"4600103","32","1","2025","7","0","1"
"4600103","32","1","2025","8","0","1"
"4600103","32","2","2025","8","1","0"
"4600103","32","1","2025","8","1","0"
"4600103","32","2","2025","8","1","1"
"4600103","32","1","2025","8","1","1"
"4600103","32","2","2025","8","0","0"
"4600103","32","1","2025","8","0","0"
"4600103","32","2","2025","8","0","1"
"4600103","32","2","2025","9","1","0"
"4600103","32","1","2025","9","1","0"
"4600103","32","2","2025","9","1","1"
"4600103","32","1","2025","9","1","1"
"4600103","32","2","2025","9","0","0"
"4600103","32","1","2025","9","0","0"
"4600103","32","2","2025","9","0","1"
"4600103","32","1","2025","9","0","1"
"4600103","32","2","2025","10","1","0"
"4600103","32","1","2025","10","1","0"
"4600103","32","2","2025","10","1","1"
"4600103","32","1","2025","10","1","1"
"4600103","32","2","2025","10","0","0"
"4600103","32","1","2025","10","0","0"
"4600103","32","2","2025","10","0","1"
"4600103","32","1","2025","10","0","1"
"4600103","32","2","2025","11","1","0"
"4600103","32","1","2025","11","1","0"
"4600103","32","2","2025","11","1","1"
"4600103","32","1","2025","11","1","1"
"4600103","32","2","2025","11","0","0"
"4600103","32","1","2025","11","0","0"
"4600103","32","2","2025","11","0","1"
"4600103","32","1","2025","11","0","1"
"4600103","32","2","2025","12","0","1"
"4600103","32","1","2025","12","0","1"
"4600103","32","2","2025","12","1","0"
"4600103","32","1","2025","12","1","0"
"4600103","32","2","2025","12","1","1"
"4600103","32","1","2025","12","1","1"
"4600103","32","2","2025","12","0","0"
"4600103","32","1","2025","12","0","0"
"4000067","33","2","2025","1","1","0"
"4000067","33","1","2025","1","1","0"
"4000067","33","2","2025","1","1","1"
"4000067","33","1","2025","1","1","1"
"4000067","33","2","2025","1","0","0"
"4000067","33","1","2025","1","0","0"
"4000067","33","2","2025","1","0","1"
"4000067","33","1","2025","1","0","1"
"4000067","33","2","2025","2","1","0"
"4000067","33","1","2025","2","1","0"
"4000067","33","2","2025","2","1","1"
"4000067","33","1","2025","2","1","1"
"4000067","33","2","2025","2","0","0"
"4000067","33","1","2025","2","0","0"
"4000067","33","2","2025","2","0","1"
"4000067","33","1","2025","2","0","1"
"4000067","33","2","2025","3","1","0"
"4000067","33","1","2025","3","1","0"
"4000067","33","2","2025","3","1","1"
"4000067","33","1","2025","3","1","1"
"4000067","33","2","2025","3","0","0"
"4000067","33","1","2025","3","0","0"
"4000067","33","2","2025","3","0","1"
"4000067","33","1","2025","3","0","1"
"4000067","33","2","2025","4","1","0"
"4000067","33","1","2025","4","0","1"
"4000067","33","1","2025","4","1","0"
"4000067","33","2","2025","4","1","1"
"4000067","33","1","2025","4","1","1"
"4000067","33","2","2025","4","0","0"
"4000067","33","1","2025","4","0","0"
"4000067","33","2","2025","4","0","1"
"4000067","33","1","2025","5","0","0"
"4000067","33","2","2025","5","0","1"
"4000067","33","1","2025","5","0","1"
"4000067","33","2","2025","5","1","0"
"4000067","33","1","2025","5","1","0"
"4000067","33","2","2025","5","1","1"
"4000067","33","1","2025","5","1","1"
"4000067","33","2","2025","5","0","0"
"4000067","33","2","2025","6","1","0"
"4000067","33","1","2025","6","1","0"
"4000067","33","2","2025","6","1","1"
"4000067","33","1","2025","6","1","1"
"4000067","33","2","2025","6","0","0"
"4000067","33","1","2025","6","0","0"
"4000067","33","2","2025","6","0","1"
"4000067","33","1","2025","6","0","1"
"4000067","33","2","2025","7","1","0"
"4000067","33","1","2025","7","1","0"
"4000067","33","2","2025","7","1","1"
"4000067","33","1","2025","7","1","1"
"4000067","33","2","2025","7","0","0"
"4000067","33","1","2025","7","0","0"
"4000067","33","2","2025","7","0","1"
"4000067","33","1","2025","7","0","1"
"4000067","33","1","2025","8","0","1"
"4000067","33","2","2025","8","1","0"
"4000067","33","1","2025","8","1","0"
"4000067","33","2","2025","8","1","1"
"4000067","33","1","2025","8","1","1"
"4000067","33","2","2025","8","0","0"
"4000067","33","1","2025","8","0","0"
"4000067","33","2","2025","8","0","1"
"4000067","33","1","2025","9","0","0"
"4000067","33","2","2025","9","0","1"
"4000067","33","1","2025","9","0","1"
"4000067","33","2","2025","9","1","0"
"4000067","33","1","2025","9","1","0"
"4000067","33","2","2025","9","1","1"
"4000067","33","1","2025","9","1","1"
"4000067","33","2","2025","9","0","0"
"4000067","33","1","2025","10","1","1"
"4000067","33","2","2025","10","0","0"
"4000067","33","1","2025","10","0","0"
"4000067","33","2","2025","10","0","1"
"4000067","33","1","2025","10","0","1"
"4000067","33","2","2025","10","1","0"
"4000067","33","1","2025","10","1","0"
"4000067","33","2","2025","10","1","1"
"4000067","33","1","2025","11","1","0"
"4000067","33","2","2025","11","1","1"
"4000067","33","1","2025","11","1","1"
"4000067","33","2","2025","11","0","0"
"4000067","33","1","2025","11","0","0"
"4000067","33","2","2025","11","0","1"
"4000067","33","1","2025","11","0","1"
"4000067","33","2","2025","11","1","0"
"4000067","33","2","2025","12","1","0"
"4000067","33","1","2025","12","1","0"
"4000067","33","2","2025","12","1","1"
"4000067","33","1","2025","12","1","1"
"4000067","33","2","2025","12","0","0"
"4000067","33","1","2025","12","0","0"
"4000067","33","2","2025","12","0","1"
"4000067","33","1","2025","12","0","1"
"4000071","33","2","2025","1","1","0"
"4000071","33","1","2025","1","1","0"
"4000071","33","2","2025","1","1","1"
"4000071","33","1","2025","1","1","1"
"4000071","33","2","2025","1","0","0"
"4000071","33","1","2025","1","0","0"
"4000071","33","2","2025","1","0","1"
"4000071","33","1","2025","1","0","1"
"4000071","33","2","2025","2","1","0"
"4000071","33","1","2025","2","1","0"
"4000071","33","2","2025","2","1","1"
"4000071","33","1","2025","2","1","1"
"4000071","33","2","2025","2","0","0"
"4000071","33","1","2025","2","0","0"
"4000071","33","2","2025","2","0","1"
"4000071","33","1","2025","2","0","1"
"4000071","33","2","2025","3","1","0"
"4000071","33","1","2025","3","1","0"
"4000071","33","2","2025","3","1","1"
"4000071","33","1","2025","3","1","1"
"4000071","33","2","2025","3","0","0"
"4000071","33","1","2025","3","0","0"
"4000071","33","2","2025","3","0","1"
"4000071","33","1","2025","3","0","1"
"4000071","33","2","2025","4","1","0"
"4000071","33","1","2025","4","1","0"
"4000071","33","2","2025","4","1","1"
"4000071","33","1","2025","4","1","1"
"4000071","33","2","2025","4","0","0"
"4000071","33","1","2025","4","0","0"
"4000071","33","2","2025","4","0","1"
"4000071","33","1","2025","4","0","1"
"4000071","33","2","2025","5","1","0"
"4000071","33","1","2025","5","1","0"
"4000071","33","2","2025","5","1","1"
"4000071","33","1","2025","5","1","1"
"4000071","33","2","2025","5","0","0"
"4000071","33","1","2025","5","0","0"
"4000071","33","2","2025","5","0","1"
"4000071","33","1","2025","5","0","1"
"4000071","33","2","2025","6","1","0"
